코드,시도,시군구,읍면동,위도,경도
4111573000,경기도,수원시 팔달구,인계동,37.268734,127.029875
4111574000,경기도,수원시 팔달구,행궁동,37.284091,127.012672
4111751000,경기도,수원시 영통구,매탄1동,37.270423,127.040340
4111752000,경기도,수원시 영통구,매탄2동,37.270174,127.047367
4111753000,경기도,수원시 영통구,매탄3동,37.256417,127.043212
4111754000,경기도,수원시 영통구,매탄4동,37.265084,127.048694
4111755000,경기도,수원시 영통구,원천동,37.273197,127.056992
4111757000,경기도,수원시 영통구,영통1동,37.266345,127.080540
4111758000,경기도,수원시 영통구,영통2동,37.246952,127.056237
4111758500,경기도,수원시 영통구,영통3동,37.251664,127.072084
4111759300,경기도,수원시 영통구,망포1동,37.259508,127.046588
4111759600,경기도,수원시 영통구,망포2동,37.259508,127.046588
4111760000,경기도,수원시 영통구,광교1동,37.259508,127.046588
4111761000,경기도,수원시 영통구,광교2동,37.259508,127.046588
4113151000,경기도,성남시 수정구,신흥1동,37.443114,127.141136
4113152000,경기도,성남시 수정구,신흥2동,37.448681,127.145808
4113153000,경기도,성남시 수정구,신흥3동,37.443559,127.148974
4113154000,경기도,성남시 수정구,태평1동,37.440814,127.125985
4113155000,경기도,성남시 수정구,태평2동,37.447160,127.138648
4113156000,경기도,성남시 수정구,태평3동,37.445559,127.132835
4113156100,경기도,성남시 수정구,태평4동,37.448027,127.141328
4113157000,경기도,성남시 수정구,수진1동,37.438576,127.139018
4113158000,경기도,성남시 수정구,수진2동,37.437302,127.128704
4113159000,경기도,성남시 수정구,단대동,37.454935,127.157288
4113160000,경기도,성남시 수정구,산성동,37.456607,127.152850
4113161000,경기도,성남시 수정구,양지동,37.464154,127.166318
4113162000,경기도,성남시 수정구,복정동,37.459224,127.131084
4113162500,경기도,성남시 수정구,위례동,37.468837,127.147025
4113163000,경기도,성남시 수정구,신촌동,37.458368,127.109323
4113164000,경기도,성남시 수정구,고등동,37.432338,127.095327
4113165000,경기도,성남시 수정구,시흥동,37.418974,127.102176
4113351000,경기도,성남시 중원구,성남동,37.431366,127.132705
4113352500,경기도,성남시 중원구,중앙동,37.439950,127.152201
4113353000,경기도,성남시 중원구,금광1동,37.445051,127.162428
4113354000,경기도,성남시 중원구,금광2동,37.446297,127.163996
4113355000,경기도,성남시 중원구,은행1동,37.452116,127.168871
4113356000,경기도,성남시 중원구,은행2동,37.456797,127.166909
4113357000,경기도,성남시 중원구,상대원1동,37.433324,127.164333
4113358000,경기도,성남시 중원구,상대원2동,37.438949,127.158281
4113359000,경기도,성남시 중원구,상대원3동,37.439720,127.165358
4113366000,경기도,성남시 중원구,하대원동,37.428155,127.145883
4113367000,경기도,성남시 중원구,도촌동,37.413860,127.159183
4113551000,경기도,성남시 분당구,분당동,37.368891,127.144636
4113552000,경기도,성남시 분당구,수내1동,37.375454,127.118005
4113553000,경기도,성남시 분당구,수내2동,37.372474,127.120783
4113554000,경기도,성남시 분당구,수내3동,37.366837,127.126088
4113554500,경기도,성남시 분당구,정자동,37.364406,127.115493
4113555000,경기도,성남시 분당구,정자1동,37.361501,127.111463
4113556000,경기도,성남시 분당구,정자2동,37.366017,127.115180
4113557000,경기도,성남시 분당구,정자3동,37.360841,127.119531
4113558000,경기도,성남시 분당구,서현1동,37.382804,127.126083
4113559000,경기도,성남시 분당구,서현2동,37.376072,127.134562
4113560000,경기도,성남시 분당구,이매1동,37.399572,127.127176
4113561000,경기도,성남시 분당구,이매2동,37.399559,127.121811
4113562000,경기도,성남시 분당구,야탑1동,37.412082,127.130160
4113563000,경기도,성남시 분당구,야탑2동,37.409440,127.127344
4113564000,경기도,성남시 분당구,야탑3동,37.410886,127.137855
4113565000,경기도,성남시 분당구,판교동,37.393029,127.093552
4113565500,경기도,성남시 분당구,삼평동,37.401993,127.108715
4113565700,경기도,성남시 분당구,백현동,37.384961,127.101294
4113566200,경기도,성남시 분당구,금곡동,37.357838,127.097734
4113566500,경기도,성남시 분당구,구미1동,37.349402,127.111730
4113567000,경기도,성남시 분당구,구미동,37.343755,127.119392
4113568000,경기도,성남시 분당구,운중동,37.393053,127.059705
4115051000,경기도,의정부시,의정부1동,37.746353,127.047571
4115052000,경기도,의정부시,의정부2동,37.740774,127.042821
4115053000,경기도,의정부시,의정부3동,37.733020,127.048888
4115054500,경기도,의정부시,호원1동,37.711952,127.048658
4115055500,경기도,의정부시,호원2동,37.726549,127.043185
4115056100,경기도,의정부시,장암동,37.707312,127.063234
4115056700,경기도,의정부시,신곡1동,37.731417,127.056838
4115056800,경기도,의정부시,신곡2동,37.743643,127.057943
4115057300,경기도,의정부시,송산1동,37.731130,127.086803
4115057600,경기도,의정부시,송산2동,37.739751,127.089999
4115058000,경기도,의정부시,자금동,37.750331,127.058187
4115059500,경기도,의정부시,가능동,37.744150,127.020583
4115061500,경기도,의정부시,흥선동,37.736515,127.021228
4115062000,경기도,의정부시,녹양동,37.761514,127.030648
4117151000,경기도,안양시 만안구,안양1동,37.399221,126.925926
4117152000,경기도,안양시 만안구,안양2동,37.404940,126.917712
4117153000,경기도,안양시 만안구,안양3동,37.396028,126.914667
4117154000,경기도,안양시 만안구,안양4동,37.396526,126.917856
4117155000,경기도,안양시 만안구,안양5동,37.394227,126.920735
4117156000,경기도,안양시 만안구,안양6동,37.390037,126.930574
4117157000,경기도,안양시 만안구,안양7동,37.392491,126.935915
4117158000,경기도,안양시 만안구,안양8동,37.384156,126.931911
4117158100,경기도,안양시 만안구,안양9동,37.391465,126.908397
4117159000,경기도,안양시 만안구,석수1동,37.419580,126.910633
4117160000,경기도,안양시 만안구,석수2동,37.413910,126.909370
4117161000,경기도,안양시 만안구,석수3동,37.409156,126.895162
4117162100,경기도,안양시 만안구,박달1동,37.403573,126.909114
4117163000,경기도,안양시 만안구,박달2동,37.401675,126.901687
4117351000,경기도,안양시 동안구,비산1동,37.399865,126.933349
4117352000,경기도,안양시 동안구,비산2동,37.397081,126.941395
4117353000,경기도,안양시 동안구,비산3동,37.404401,126.944760
4117354000,경기도,안양시 동안구,부흥동,37.393663,126.947124
4117354600,경기도,안양시 동안구,달안동,37.396078,126.950174
4117355000,경기도,안양시 동안구,관양1동,37.404739,126.964635
4117356000,경기도,안양시 동안구,관양2동,37.402217,126.970994
4117356600,경기도,안양시 동안구,부림동,37.398822,126.959860
4117357000,경기도,안양시 동안구,평촌동,37.388738,126.967983
4117357600,경기도,안양시 동안구,평안동,37.390399,126.964245
4117357800,경기도,안양시 동안구,귀인동,37.385570,126.969427
4117358000,경기도,안양시 동안구,호계1동,37.370920,126.958224
4117359000,경기도,안양시 동안구,호계2동,37.381169,126.952617
4117360000,경기도,안양시 동안구,호계3동,37.367663,126.958766
4117361000,경기도,안양시 동안구,범계동,37.389755,126.952486
4117362000,경기도,안양시 동안구,신촌동,37.381933,126.956423
4117363000,경기도,안양시 동안구,갈산동,37.376161,126.966123
4119060300,경기도,부천시,심곡동,37.489198,126.780918
4119060600,경기도,부천시,부천동,37.503526,126.766322
4119061000,경기도,부천시,중동,37.500646,126.769219
4119074200,경기도,부천시,신중동,37.503526,126.766322
4119074400,경기도,부천시,상동,37.500663,126.751870
4119074600,경기도,부천시,대산동,37.503526,126.766322
4119075000,경기도,부천시,소사본동,37.473461,126.795317
4119079500,경기도,부천시,범안동,37.503526,126.766322
4119080000,경기도,부천시,성곡동,37.514267,126.809388
4119083000,경기도,부천시,오정동,37.530468,126.783765
4121051000,경기도,광명시,광명1동,37.488626,126.862681
4121052000,경기도,광명시,광명2동,37.483353,126.855909
4121054000,경기도,광명시,광명3동,37.480218,126.856941
4121055000,경기도,광명시,광명4동,37.477176,126.856331
4121056000,경기도,광명시,광명5동,37.478766,126.847488
4121057000,경기도,광명시,광명6동,37.471671,126.848909
4121058000,경기도,광명시,광명7동,37.469427,126.853544
4121059000,경기도,광명시,철산1동,37.490749,126.867941
4121060000,경기도,광명시,철산2동,37.484663,126.866597
4121061000,경기도,광명시,철산3동,37.480933,126.870351
4121062000,경기도,광명시,철산4동,37.474092,126.864507
4121063100,경기도,광명시,하안1동,37.465154,126.869220
4121063200,경기도,광명시,하안2동,37.464612,126.874722
4121063300,경기도,광명시,하안3동,37.458712,126.881604
4121063400,경기도,광명시,하안4동,37.465758,126.877768
4121064000,경기도,광명시,소하1동,37.452203,126.885001
4121065000,경기도,광명시,소하2동,37.440240,126.877777
4121066000,경기도,광명시,학온동,37.415622,126.851292
4122025000,경기도,평택시,팽성읍,36.961351,127.036877
4122025300,경기도,평택시,안중읍,36.991062,126.936613
4122025600,경기도,평택시,포승읍,36.990543,126.859368
4122025900,경기도,평택시,청북읍,37.044898,126.934042
4122031000,경기도,평택시,진위면,37.108071,127.088071
4122032000,경기도,평택시,서탄면,37.102142,127.021440
4122033000,경기도,평택시,고덕면,37.037340,127.027679
4122034000,경기도,평택시,오성면,37.003336,126.991406
4122037000,경기도,평택시,현덕면,36.944923,126.932405
4122051000,경기도,평택시,중앙동,37.055339,127.055996
4122052000,경기도,평택시,서정동,37.064635,127.052192
4122053500,경기도,평택시,송탄동,37.042600,127.086235
4122055000,경기도,평택시,지산동,37.075861,127.079404
4122056000,경기도,평택시,송북동,37.081613,127.060158
4122057000,경기도,평택시,신장1동,37.088975,127.047806
4122058000,경기도,평택시,신장2동,37.076442,127.052417
4122059000,경기도,평택시,신평동,36.990041,127.092639
4122060000,경기도,평택시,원평동,36.989334,127.080391
4122061000,경기도,평택시,통복동,36.992773,127.076407
4122062000,경기도,평택시,비전1동,37.000604,127.095243
4122063000,경기도,평택시,비전2동,36.990258,127.111812
4122064000,경기도,평택시,세교동,37.008623,127.081035
4125051000,경기도,동두천시,생연1동,37.907354,127.065582
4125052000,경기도,동두천시,생연2동,37.901616,127.048974
4125053500,경기도,동두천시,중앙동,37.907759,127.053204
4125055000,경기도,동두천시,보산동,37.923848,127.066408
4125056500,경기도,동두천시,불현동,37.898498,127.062397
4125056600,경기도,동두천시,송내동,37.878546,127.067515
4125058000,경기도,동두천시,소요동,37.929496,127.057237
4125060000,경기도,동두천시,상패동,37.909123,127.031478
4127151000,경기도,안산시 상록구,일동,37.312100,126.870050
4127151500,경기도,안산시 상록구,이동,37.310813,126.853408
4127152500,경기도,안산시 상록구,사동,37.292535,126.840027
4127153200,경기도,안산시 상록구,사이동,37.286397,126.840708
4127153700,경기도,안산시 상록구,해양동,37.296456,126.830921
4127154000,경기도,안산시 상록구,본오1동,37.289187,126.864585
4127155000,경기도,안산시 상록구,본오2동,37.296209,126.872363
4127156000,경기도,안산시 상록구,본오3동,37.301380,126.863747
4127157000,경기도,안산시 상록구,부곡동,37.334535,126.868067
4127158000,경기도,안산시 상록구,월피동,37.335293,126.846727
4127159000,경기도,안산시 상록구,성포동,37.321934,126.848884
4127160000,경기도,안산시 상록구,반월동,37.306059,126.902210
4127161000,경기도,안산시 상록구,안산동,37.361958,126.873186
4127351000,경기도,안산시 단원구,와동,37.339783,126.826831
4127352500,경기도,안산시 단원구,고잔동,37.318762,126.831445
4127353200,경기도,안산시 단원구,중앙동,37.328301,126.834716
4127353500,경기도,안산시 단원구,호수동,37.310371,126.824817
4127354500,경기도,안산시 단원구,원곡동,37.327715,126.796068
4127355500,경기도,안산시 단원구,백운동,37.324629,126.799141
4127356500,경기도,안산시 단원구,신길동,37.331203,126.768976
