무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,가나다,OBJECTID,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자
완산-64,전라북도,전주시 완산구,시도,,홍산로,3,전라북도 전주시 완산구 홍산로 158,전라북도 전주시 완산구 효자동2가 1333-1,효자4동,2234,35.80745902,127.1049186,LH공사 사거리(북),4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-65,전라북도,전주시 완산구,시도,,우전1길,3,전라북도 전주시 완산구 홍산로 158,전라북도 전주시 완산구 효자동2가 1333-1,효자4동,2234,35.80745902,127.1049186,LH공사 주차장입구,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-118,전라북도,전주시 완산구,시도,,효천중앙로,3,전라북도 전주시 완산구 효천중앙로 17,전라북도 전주시 완산구 효자동2가 1363,효자4동,2234,35.79879512,127.1035321,효천지구 우미린1차 주변,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-119,전라북도,전주시 완산구,시도,,효천중앙로,3,전라북도 전주시 완산구 효천중앙로 17,전라북도 전주시 완산구 효자동2가 1363,효자4동,2234,35.79879512,127.1035321,효천지구 우미린1차 주변,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-127,전라북도,전주시 완산구,시도,,홍산로,3,전라북도 전주시 완산구 홍산로 75,전라북도 전주시 완산구 효자동2가 1364,효자4동,2234,35.80122719,127.1057977,효천지구 우미린2차 정문,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-128,전라북도,전주시 완산구,시도,,홍산로,3,전라북도 전주시 완산구 홍산로 77,전라북도 전주시 완산구 효자동2가 1364,효자4동,2234,35.79949192,127.1041226,효천지구 우미린2차 우전교,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-142,전라북도,전주시 완산구,시도,,세내로,3,전라북도 전주시 완산구 세내로 59,전라북도 전주시 완산구 효자동2가 1382,효자4동,2234,35.79682883,127.1079434,효천리버클래스 정문 천변,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-129,전라북도,전주시 완산구,시도,,효천중앙로,3,전라북도 전주시 완산구 효천중앙로 30,전라북도 전주시 완산구 효자동2가 1383-2,효자4동,2234,35.79852545,127.1054183,효천지구 대방노블랜드 효천초옆,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-130,전라북도,전주시 완산구,시도,,효천중앙로,3,전라북도 전주시 완산구 효천중앙로 30,전라북도 전주시 완산구 효자동2가 1383-2,효자4동,2234,35.79852545,127.1054183,효천지구 대방노블랜드 후문앞,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산어-12,전라북도,전주시 덕진구,시도,,우전2길,3,전라북도 전주시 완산구 우전2길 11,전라북도 전주시 완산구 효자동2가 188,효자4동,2234,35.80597309,127.1073907,우전초등학교 정문,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-66,전라북도,전주시 완산구,시도,,쑥고개로,3,전라북도 전주시 완산구 쑥고개로 249,전라북도 전주시 완산구 효자동2가 900,효자4동,2234,35.80103866,127.0883735,N타워 컨벤션,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-67,전라북도,전주시 완산구,시도,,서원로,3,전라북도 전주시 완산구 홍산1길 21,전라북도 전주시 완산구 효자동2가 1157-3,효자5동,3458,35.81439897,127.1073162,서희스타힐스 주상복합 앞,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-68,전라북도,전주시 완산구,시도,,홍산로,3,전라북도 전주시 완산구 홍산1길 21,전라북도 전주시 완산구 효자동2가 1157-3,효자5동,3458,35.81439897,127.1073162,서희스타힐스 주상복합 옆,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-57,전라북도,전주시 완산구,시도,,서원로,3,전라북도 전주시 완산구 홍산1길 7,전라북도 전주시 완산구 효자동2가 1157-4,효자5동,3458,35.8140433,127.1086523,SK리더스뷰 뒤,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-58,전라북도,전주시 완산구,시도,,홍산1길,3,전라북도 전주시 완산구 홍산1길 7,전라북도 전주시 완산구 효자동2가 1157-4,효자5동,3458,35.8140433,127.1086523,SK리더스뷰 앞,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-59,전라북도,전주시 완산구,시도,,홍산북로,3,전라북도 전주시 완산구 홍산북로 11-3,전라북도 전주시 완산구 효자동2가 1227-2,효자5동,3458,35.81772136,127.1027981,신시가지 롯데마트 전주점 주차장,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-60,전라북도,전주시 완산구,시도,,우전로,3,전라북도 전주시 완산구 우전로 260,전라북도 전주시 완산구 효자동2가 1227-3,효자5동,3458,35.81775047,127.1022718,세움펠리피아 (효자4동앞),4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-61,전라북도,전주시 완산구,시도,,우전로,3,전라북도 전주시 완산구 우전로 240,전라북도 전주시 완산구 효자동2가 1234-3,효자5동,3458,35.8163324,127.1025105,신시가지 롯데마트 전주점 정문,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-62,전라북도,전주시 완산구,시도,,홍산로,3,전라북도 전주시 완산구 홍산로 261,전라북도 전주시 완산구 효자동2가 1239-2,효자5동,3458,35.81701632,127.1054861,신시가지BYC 앞,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-117,전라북도,전주시 완산구,시도,,홍산로,3,,전라북도 전주시 완산구 효자동2가 1267,효자5동,3458,35.81521546,127.1059429,CGV복합상가 엠스퀘어주변,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-69,전라북도,전주시 완산구,시도,,서곡로,3,전라북도 전주시 완산구 서곡로 95,전라북도 전주시 완산구 효자동3가 1406,효자5동,3458,35.83764616,127.1021215,세무서 앞,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-70,전라북도,전주시 완산구,시도,,서곡로,3,전라북도 전주시 완산구 서곡로 63,전라북도 전주시 완산구 효자동3가 1458-1,효자5동,3458,35.83466022,127.1007163,서곡초교⇔세무서(본참치 앞),4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산방-4,전라북도,전주시 덕진구,시도,,서곡7길,3,전라북도 전주시 완산구 서곡7길 30,전라북도 전주시 완산구 효자동3가 1474,효자5동,3458,35.83306061,127.1008952,서곡초등학교 정문,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-103,전라북도,전주시 완산구,시도,,서곡5길,3,,전라북도 전주시 완산구 효자동3가 1493,효자5동,3458,35.83750465,127.1013539,서곡그랜드힐스턴호텔 주차장 앞,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-71,전라북도,전주시 완산구,시도,,홍산로,3,전라북도 전주시 완산구 홍산로 276,전라북도 전주시 완산구 효자동3가 1525-2,효자5동,3458,35.8182318,127.1064553,도청앞 (로자벨시티빌딩 서),4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-72,전라북도,전주시 완산구,시도,,효자로,3,,전라북도 전주시 완산구 효자동3가 1525-5,효자5동,3458,35.81866228,127.1078474,도청앞 (로자벨시티빌딩 북),4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-73,전라북도,전주시 완산구,시도,,세내로,3,전라북도 전주시 완산구 홍산북로 83,전라북도 전주시 완산구 효자동3가 1526-2,효자5동,3458,35.81835354,127.1113605,코오롱스카이타워 뒤,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-74,전라북도,전주시 완산구,시도,,홍산북로,3,전라북도 전주시 완산구 홍산북로 83,전라북도 전주시 완산구 효자동3가 1526-2,효자5동,3458,35.81835354,127.1113605,코오롱스카이타워 정문,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-75,전라북도,전주시 완산구,시도,,홍산중앙로,3,전라북도 전주시 완산구 홍산4길 6,전라북도 전주시 완산구 효자동3가 1528-1,효자5동,3458,35.8182265,127.1093531,골든시티 빌딩(도시형주택)앞,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-76,전라북도,전주시 완산구,시도,,홍산중앙로,3,전라북도 전주시 완산구 홍산중앙로 46,전라북도 전주시 완산구 효자동3가 1528-15,효자5동,3458,35.81760815,127.1093476,서부신시가지 이디야 커피앞,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-126,전라북도,전주시 완산구,시도,,홍산북로,3,전라북도 전주시 완산구 홍산북로 45-12,전라북도 전주시 완산구 효자동3가 1529-2,효자5동,3458,35.81786292,127.1071613,효자스위트엠씨즈오피스텔,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-77,전라북도,전주시 완산구,시도,,홍산북로,3,전라북도 전주시 완산구 홍산로 262,전라북도 전주시 완산구 효자동3가 1531-1,효자5동,3458,35.81723402,127.1064529,코아루성우아르데코 후문,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-78,전라북도,전주시 완산구,시도,,홍산로,3,전라북도 전주시 완산구 홍산로 262,전라북도 전주시 완산구 효자동3가 1531-1,효자5동,3458,35.81723402,127.1064529,코아루성우아르데코 정문,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-108,전라북도,전주시 완산구,시도,,세내로,3,전라북도 전주시 완산구 세내로 303,전라북도 전주시 완산구 효자동3가 1540-1,효자5동,3458,35.8172475,127.111374,신시가지 코아루해피트리 주변,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-79,전라북도,전주시 완산구,시도,,홍산남로,3,전라북도 전주시 완산구 세내로 299,전라북도 전주시 완산구 효자동3가 1540-2,효자5동,3458,35.81685388,127.1113171,신원아침도시 정문,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-80,전라북도,전주시 완산구,시도,,세내로,3,전라북도 전주시 완산구 세내로 299,전라북도 전주시 완산구 효자동3가 1540-2,효자5동,3458,35.81685388,127.1113171,신원아침도시 천변후문,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-104,전라북도,전주시 완산구,시도,,홍산남로,3,전라북도 전주시 완산구 홍산남로 72,전라북도 전주시 완산구 효자동3가 1541-6,효자5동,3458,35.81557419,127.1097331,성우스퀘어주변,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-81,전라북도,전주시 완산구,시도,,홍산중앙로,3,전라북도 전주시 완산구 홍산중앙로 22,전라북도 전주시 완산구 효자동3가 1541-7,효자5동,3458,35.81560458,127.1093198,서부신시가지 스타벅스 도청점 앞,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-105,전라북도,전주시 완산구,시도,,홍산남로,3,전라북도 전주시 완산구 세내로 277,전라북도 전주시 완산구 효자동3가 1542-3,효자5동,3458,35.81496456,127.1113217,성우스퀘어주변,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-97,전라북도,전주시 완산구,시도,,홍산북로,3,,전라북도 전주시 완산구 효자동3가 1555,효자5동,3458,35.81804837,127.106827,상공회의소 주변,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-96,전라북도,전주시 완산구,시도,,홍산남로,3,,전라북도 전주시 완산구 효자동3가 1569,효자5동,3458,35.81671984,127.1096136,현대힐스테이트 주변(2),4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-95,전라북도,전주시 완산구,시도,,홍산남로,3,,전라북도 전주시 완산구 효자동3가 1571,효자5동,3458,35.8167262,127.1110633,현대힐스테이트 주변(1),4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-145,전라북도,전주시 완산구,시도,,황강서원로,3,,전라북도 전주시 완산구 효자동3가 1587,효자5동,3458,35.82918842,127.1051164,문학대공원 사거리,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산방-3,전라북도,전주시 덕진구,시도,,문학로,3,전라북도 전주시 완산구 문학로 30,전라북도 전주시 완산구 효자동3가 1614,효자5동,3458,35.82825061,127.1026766,문학초등학교 정문,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-134,전라북도,전주시 완산구,시도,,유연로,3,전라북도 전주시 완산구 우전로 339,전라북도 전주시 완산구 효자동3가 1626-10,효자5동,3458,35.82491034,127.1016391,유연로 다이소 사거리,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산방-18,전라북도,전주시 덕진구,시도,,배학4길,3,전라북도 전주시 완산구 마전들로 30,전라북도 전주시 완산구 효자동3가 1685,효자5동,3458,35.82067207,127.0989525,홍산초등학교 (남),4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-93,전라북도,전주시 완산구,시도,,석산1길,3,전라북도 전주시 완산구 우전로 290,전라북도 전주시 완산구 효자동3가 1693-2,효자5동,3458,35.82033904,127.1025173,NH농협전북본부 주변,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-94,전라북도,전주시 완산구,시도,,석산1길,3,전라북도 전주시 완산구 우전로 290,전라북도 전주시 완산구 효자동3가 1693-2,효자5동,3458,35.82033904,127.1025173,NH농협전북본부 주변,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-82,전라북도,전주시 완산구,시도,,우전로,3,전라북도 전주시 완산구 효자로 161,전라북도 전주시 완산구 효자동3가 1693-5,효자5동,3458,35.81941556,127.1025662,웨스트빌 앞 사거리,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-83,전라북도,전주시 완산구,시도,,석산1길,3,전라북도 전주시 완산구 효자로 161,전라북도 전주시 완산구 효자동3가 1693-5,효자5동,3458,35.81941556,127.1025662,웨스트빌 옆(동),4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
완산-102,전라북도,전주시 완산구,시도,,천잠로,3,,전라북도 전주시 완산구 효자동3가 865-3,효자5동,3458,35.83827694,127.1000278,서곡그랜드힐스턴호텔 앞,4,0,,,,,전라북도 전주시청,063-281-2378,2022-06-15
